gram_key,brand name,description,corrected spelling,food_type,gram_type,tag1,tag2,tag3,tag4,tag5,tag6,tag7,equivalent,reference,comment
chocholate,,chocolate,chocolate,f,1,dessert/sweet treat,chocolate,,"added sugar, highly processed",,complete,4,,,
popeyes,popeyes,fried chicken fast food restaurant,,f,1,,,,,,vague,4,,,
oliveoil,,olive oil,olive oil,f,1,other,oil,,,,complete,2,,,
fenugreek,,fenugreek,,f,1,other,plant,,,,complete,1,,,
perogies,,filled dumplings,,f,1,grain,wheat,,,,incomplete,3,,,
adobo,,"protein dish, can be chicken, beef, or pork",,f,1,protein,,,high sodium,,incomplete,3,,,
power crunch,power crunch,protein bars,,f,2,protein,bar,,,supplement,complete,4,,,
nougat,,nougat,,f,1,"dessert/sweet treat, nut",candy,,"added sugar, highly processed",,complete,4,,,
yucca,,yucca,,f,1,other,plant,,,,complete,1,,,
rocky road,,rocky road ice cream,rocky road ice cream,f,2,dairy,ice cream,,"added sugar, additive",,complete,4,,,
snapper,,snapper,,f,1,protein,seafood,fish,,,complete,3,,,
katsu,,japanese dish of fried protein made with panko bread crumbs,,f,1,,,,fried,,vague,3,,,
pasty,,empanada with cheese and protein,,f,1,"grain, dairy, protein","wheat, cheese",,saturated fat,,incomplete,3,,,
barbacoa,,slow cooked meat,,f,1,protein,red meat,,saturated fat,,incomplete,3,,,
upma,,porridge from semolina or rice flour,,f,1,grain,,,,,incomplete,3,,,
bluberries,,blueberries,blueberries,f,1,fruit,berry,,,,complete,1,,,
mutton,,meat of mature sheep,,f,1,protein,red meat,sheep,saturated fat,,complete,3,,,
moong,,mung bean,mung bean,f,1,protein,legume,bean,,,complete,1,,,
bulgar,,cereal grain made from wheat,bulgur,f,1,grain,wheat,,,,complete,1,,,
leak,,leek,leek,f,1,vegetable,,,,,complete,1,,,
tomate,,tomato,tomato,f,1,fruit,,,,,complete,1,,,
pumpkinseed,,pumpkin seed,pumpkin seed,f,1,seed,,,,,complete,1,,,
mozzerella,,mozzarella,mozzarella,f,1,dairy,cheese,,saturated fat,,complete,3,,,
hake,,fish,,f,1,protein,seafood,fish,,,complete,3,,,
rosti,,potato pancake,,f,1,"vegetable, dairy",butter,,saturated fat,,complete,3,,,
physalis,,physalis,,f,1,other,plant,,,,complete,1,,,
bamboo,,plant,,f,1,other,plant,,,,complete,1,,,
halva,,"confection made with tahini (sesame seed paste), sugar, spices and nuts",,f,1,dessert/sweet treat,candy,,"added sugar, highly processed",,complete,4,,,
cannelloni,,cylindrical lasagna,,f,1,"grain, protein, dairy","wheat, cheese",,saturated fat,,complete,3,,,
cheesesteak,,cheesesteak sandwich,,f,1,"grain, protein, dairy","wheat, red meat, cheese",beef,saturated fat,,complete,4,,,
catsup,,ketchup,,f,1,fruit,tomato,,"highly processed, added sugar",sauce,complete,4,,,
rockmelon,,cantaloupe,cantaloupe,f,1,fruit,,,,,complete,1,,,
oxtail,,oxtail,,f,1,protein,red meat,beef,saturated fat,,complete,3,,,
tamarillo,,tamarillo,,f,1,fruit,,,,,complete,1,,,
hippeas,hippeas,chickpea puffs,,f,1,protein,legume,pea,highly processed,,complete,4,,,
chicharron,,pork rinds,,f,1,protein,pork,,"highly processed, saturated fat",,complete,4,,,
cornmeal,,ground up dried corn,,f,1,grain,corn,,,,complete,2,,,
burrata,,type of fresh mozarella,,f,1,dairy,cheese,,saturated fat,,complete,3,,,
chilies,,chilies,,f,1,fruit,,,,,complete,1,,,
raisens,,dried grapes,raisins,f,1,fruit,,,dried,,complete,1,,,
rasberry,,raspberry,raspberry,f,1,fruit,berry,,,,complete,1,,,
frie,,fries,fries,f,1,vegetable,,,"saturated fat, highly processed, high sodium, fried",,complete,4,,,
beans,,beans,,f,1,protein,legume,bean,,,incomplete,1,,,
jalepenos,,pepper,jalapenos,f,1,fruit,,,,,complete,1,,,
torta,,meat and toppings on a tortilla,,f,1,"protein, grain, vegetable, fruit, dairy","wheat, cheese, leafy",,saturated fat,,complete,3,,,
deer,,deer,,f,1,protein,red meat,deer,,,complete,3,,,
pan dulce,,mexican sweet bread,,f,2,grain,wheat,,added sugar,,complete,4,,,
monterey jack,,semi-hard cheese,,f,2,dairy,cheese,,saturated fat,,complete,3,,,
onions,,onion,,f,1,vegetable,root,,,,complete,1,,,
reeces,reese's,peanut butter chocolate,,f,1,dessert/sweet treat,chocolate,,"added sugar, highly processed",,complete,4,,,
dunkin,dunkin,donuts,,f,1,"grain, dessert/sweet treat","wheat, baked good",,added sugar,,complete,4,,,
banh mi,,vietnamese sandwich,,f,2,"grain, protein, vegetable",wheat,,,,incomplete,3,,,
sunchips,sun chips,chips,,f,1,grain,wheat,,"highly processed, high sodium",,complete,4,,,
shin,shin,instant ramen,,f,1,grain,wheat,,"high sodium, highly processed",,complete,4,,,
cellery,,vegetable,celery,f,1,vegetable,,,,,complete,1,,,
tagliatelle,,tagliatelle,,f,1,grain,wheat,,,,complete,1,,,
whitefish,,fish,,f,1,protein,seafood,fish,,,complete,3,,,
ny strip,,steak,,f,2,protein,red meat,beef,saturated fat,,complete,3,,,
blackcurrant,,berry,,f,1,fruit,,,,,complete,1,,,
wiener,,sausage,,f,1,protein,"red meat, pork",beef,"saturated fat, high sodium, highly processed",,complete,4,,,
pinwheel,,rolled sandwich,,f,1,"grain, dairy","wheat, cheese",,,,incomplete,3,,,
tapatio,tapatio,hot sauce brand,,f,1,other,sauce,,,sauce,complete,4,,,
meunster,,semi-soft cheese,,f,1,dairy,cheese,,saturated fat,,complete,3,,,
crakers,,crackers,crackers,f,1,grain,wheat,,,,incomplete,4,,,
brocolis,,broccolis,broccolis,f,1,vegetable,,,,,complete,1,,,
fries,,fried potatoes,,f,1,vegetable,potato,,"saturated fat, high sodium, highly processed",,complete,4,,,
soyabean,,soybean,soybean,f,1,protein,legume,bean,,,complete,1,,,
pistache,,pistachio,pistachio,f,1,nut,,,,,complete,1,,,
desseets,,desserts,desserts,f,1,dessert/sweet treat,,,,,incomplete,4,,,
mandioca,,"cassava, starchy plant",,f,1,vegetable,root,,,,complete,1,,https://www.google.com/search?q=mandioca&oq=mandioca&aqs=chrome..69i57.728j0j1&sourceid=chrome&ie=utf-8,
vada,,indian savory fried snack,,f,1,"grain, dessert/sweet treat","wheat, baked good",,"saturated fat, fried",,complete,3,,,
farofa,,brazilian dish with cassava flour,,f,1,"vegetable, dessert/sweet treat",cassava,,,,complete,3,,,
sourcream,,sour cream,sour cream,f,1,dairy,cream,,saturated fat,,complete,3,,,
crimini,,type of mushroom,cremini,f,1,vegetable,mushroom,,,,complete,1,,,
book choy,,bok choy,bok choy,f,2,vegetable,leafy,,,,complete,1,,,
godiva,godiva,chocolate,,f,1,dessert/sweet treat,chocolate,,added sugar,,complete,4,,,
barramundi,,asian sea bass,,f,1,protein,seafood,fish,,,complete,3,,,
chow fun,,chinese stiry fry with beef and noodles,,f,2,"grain, protein, vegetable","wheat, red meat",beef,,,complete,3,,,
barukas,,brazilian nuts,,f,1,nut,,,unsaturated fat,,complete,1,,https://www.google.com/search?q=barukas&oq=barukas&aqs=chrome..69i57.1015j0j1&sourceid=chrome&ie=utf-8,
noodles,,noodles,,f,1,grain,wheat,,,,complete,1,,,
monterrey jack,,monterey jack,monterey jack,f,2,dairy,cheese,,,,complete,3,,,
bluberry,,blueberry,blueberry,f,1,fruit,berry,,,,complete,1,,,
homefries,,homemade fries,home fries,f,1,vegetable,potato,,"high sodium, saturated fat",,complete,3,,,
caju,,brazilian tropical fruit?,,f,1,fruit,,,,,vague,1,,,
tocino,,filipino dish,,f,1,protein,,,,,incomplete,3,,,
birria,,mexican stew meat,,f,1,protein,,,,,incomplete,3,,,
souce,,,sauce?,f,1,,,,,,vague,v,,,
peppe,,pepper,pepper,f,1,other,spice,,,,vague,1,,,
wagyu,,beef,,f,1,protein,red meat,beef,,,complete,3,,,
tunafish,,tuna,tuna,f,1,protein,seafood,fish,,,complete,3,,,
ementaler,,type of cheese,,f,1,dairy,cheese,,saturated fat,,complete,3,,,
hotpot,,chinese soup with meat and vegetables,,f,1,"protein, vegetable, other",soup,,high sodium,,incomplete,3,,,
rendang,,indonesian coconut beef stew,,f,1,protein,red meat,beef,saturated fat,,complete,3,,,
palm heart,,vegetable harvested from palm treea,heart of palm,f,2,vegetable,,,,,complete,1,,,
sinigang,,filipino soup with meat,,f,1,"protein, vegetable, other",soup,,,,incomplete,3,,,
peperoni,,pepperoni,pepperoni,f,1,protein,"red meat, pork",,"saturated fat, high sodium, highly processed",,complete,4,,,
brocollini,,broccolini,broccolini,f,1,vegetable,,,,,complete,1,,,
penut,,peanut,peanut,f,1,nut,,,,,complete,1,,,
strawberies,,strawberries,strawberries,f,1,fruit,,,,,complete,1,,,
star anise,,spice,,f,2,other,spice,,,,complete,2,,,
vegatable,,vegetable,vegetable,f,1,vegetable,,,,,complete,1,,,
blueberr,,blueberry,blueberry,f,1,fruit,berry,,,,complete,1,,,
carot,,carrot,carrot,f,1,vegetable,root,,,,complete,1,,,
strawb,,strawberry,strawberry,f,1,fruit,berry,,,,complete,1,,,
himalsalt,,himalayan salt,himalayan salt,f,1,other,salt,,,seasoning,complete,2,,,
sopapilla,,mexican bread,,f,1,grain,wheat,,"fried, added sugar",,complete,3,,,
pig,,pig,,f,1,protein,pork,,,,incomplete,3,,,
kringle,,type of danish,,f,1,dessert/sweet treat,baked good,,"saturaed fat, added sugar",,complete,4,,,
samon,,salmon,salmon,f,1,protein,seafood,fish,,,complete,3,,,
vegatables,,vegetables,vegetables,f,1,vegetable,,,,,complete,1,,,
pick gallo,,"salsa of tomato, onion, peppers",pico de gallo,f,2,"vegetable, fruit",,,,,complete,3,,,
youghurt,,yogurt,yogurt,f,1,dairy,yogurt,,,,complete,1,,,
jarlsberg,jarlsberg,cheese,,f,1,dairy,cheese,,saturated fat,,complete,3,,,
swordfish,,swordfish,,f,1,protein,seafood,fish,,,complete,3,,,
roquefort,,type of cheese,,f,1,dairy,cheese,,,,complete,3,,,
hamburguer,,hamburger,hamburger,f,1,"grain, vegetable, protein","wheat, red meat",beef,saturated fat,,complete,4,,,
passata,,pasta,pasta,f,1,grain,wheat,,,,complete,3,,,
eel,,eel,,f,1,protein,seafood,,,,complete,3,,,
raisen,,dried grapes,raisin,f,1,fruit,,,,,complete,1,,,
sun flower,,sunflower seed,sunflower,f,2,seed,,,,,complete,1,,,
patty melt,,patty melt,patty melt,f,2,"grain, protein, dairy, vegetable","wheat, red meat, cheese",beef,saturated fat,,complete,3,,,
bulgogi,,korean marinated beef,,f,1,protein,red meat,beef,saturated fat,,complete,3,,,
taro root,,taro root,,f,2,vegetable,root,,,,complete,1,,,
sirup,,syrup,syrup,f,1,other,syrup,,added sugar,,complete,4,,,
pringle,pringles,potato chips,pringles,f,1,vegetable,vegetable,root,," high sodium, highly processed",complete,4,,,
crannberries,,cranberries,cranberries,f,1,fruit,berry,,,,complete,1,,,
costco sample,,costco sample,,f,2,,,,,,vague,v,,,
maize,,corn,corn,f,1,vegetable,,,,,complete,1,,,
berr,,berry,berry,f,1,fruit,berry,,,,complete,1,,,
entrecote,,entrecote,,f,1,protein,red meat,beef,saturated fat,,complete,3,,,french cut of steak
gummi bear,,candy,gummy bear,f,2,dessert/sweet treat,candy,,added sugar,,complete,4,,,
sellery,,celery,celery,f,1,vegetable,,,,,complete,1,,,
yellowtail,,yellowtail,,f,1,protein,seafood,fish,,,complete,3,,,
wensleydale,,type of cheese,,f,1,dairy,cheese,,saturated fat,,complete,3,,,
ostrich,,ostrich,,f,1,protein,poultry,ostrich,,,complete,3,,,
tarragon,,tarragon,,f,1,other,herb,,,,complete,1,,,
bugle,bugles,corn-based snack,,f,1,grain,corn,,"high sodium, highly processed, additive",,complete,4,,,
eggo,eggo,waffles,,f,1,grain,wheat,,highly processed,,complete,4,,,
profiterole,,cream puff,,f,1,"grain, dairy",wheat,,"saturated fat, added sugar, addditive",,incomplete,4,,,
brest,,,breast,f,1,protein,poultry,chicken,,,complete,3,,,
khichdi,,indian dish with rice and lentils,,f,1,"grain, protein","rice, legume",lentil,,,complete,3,,,
mungbean,,mung bean,mung bean,f,1,protein,legume,bean,,,complete,1,,,
kangaroo,,kangaroo,,f,1,protein,red meat,kangaroo,,,complete,3,,,
avarakkai,,tamil for flat bean,,f,1,vegetable,,,,,complete,3,,,
angel hair,,angel hair pasta,,f,2,grain,wheat,,,,complete,1,,,
maki,,"sushi, wrapped in dry seaweed",,f,1,"protein, vegetable, grain","seafood, rice",fish,,,complete,3,,,like sushi
portabella,,type of mushroom,,f,1,vegetable,,,,,complete,1,,,
fettuccini,,pasta,fettuccine,f,1,grain,wheat,,,,complete,1,,,
patato,,potato,potato,f,1,vegetable,,,,,complete,1,,,
gourd,,gourd,,f,1,fruit,,,,,complete,1,,,
cava,cava,restaurant?,,f,1,,,,,,vague,v,,,
comida,,"spanish for ""food""",,f,1,,,,,,vague,v,,,
guacomole,,"avocado, lime juice, onion",guacamole,f,1,"fruit, vegetable",,,unsaturated fat,,complete,3,,,
opo,,asian squash,,f,1,vegetable,,,,,complete,1,,,
sparerib,,spare ribs,spare ribs,f,1,protein,,,saturated fat,,incomplete,3,,,
ahi,,ahi tuna,,f,1,protein,seafood,fish,,,complete,3,,,
braunschweiger,,sausage,,f,1,protein,"red meat, pork",beef,"high sodium, saturated fat, highly processed",,complete,4,,,
carpaccio,,raw meat dish,,f,1,protein,red meat,beef,saturated fat,,complete,3,,,
veganaise,,vegan mayonnaise,,f,1,dairy alternative,,,,,incomplete,4,,,
pbfit,pbfit,peanut butter,,f,1,nut,peanut,,added sugar,,incomplete,4,,,
saccharine,,artificial sweetener,saccharin,f,1,other,artificial sweetener,,artificial sweetener,,complete,4,,,
roulade,,a rolled dish,,f,1,,,,,,vague,3,,,
cadburys,cadbury,chocolate,,f,1,dessert/sweet treat,chocolate,,"added sugar, highly processed",,complete,4,,,
pancit,,filipino dry noodle dish,,f,1,"grain, protein, vegetable",wheat,,,,incomplete,3,,,
chickbrst,,chicken breast,chicken breast,f,1,protein,poultry,chicken,,,complete,3,,,
jersey mike,jersey mike's,sandwich,,f,2,,,,,,vague,4,,,
colby monterey jack,,cheeses,,f,3,dairy,cheese,,saturated fat,,complete,3,,,
rasin,,raisin,raisin,f,1,fruit,,,,,complete,1,,,
fingerling,,fingerling,,f,1,vegetable,potato,,,,complete,1,,,
sea weed,,seaweed,seaweed,f,2,vegetable,,,,,complete,3,,,
t-bone,,steak,steak,f,1,protein,red meat,beef,saturated fat,,complete,3,,,
ghirardelli,ghirardelli,chocolate,chocolate,f,1,dessert/sweet treat,chocolate,,"added sugar, highly processed",,complete,4,,,
pickled radish,,pickled radish,,f,2,vegetable,,,,,complete,3,,,
bisquit,,biscuit,biscuit,f,1,grain,wheat,,,,complete,4,,,
crawfish,,crawfish,,f,1,protein,seafood,,,,complete,3,,,
chalupa,taco bell,"mexican dish with corn dough, lettuce, salsa, cheese",,f,1,"grain, vegetable, dairy","corn, cheese",,saturated fat,,complete,3,,,
sea bream,,fish,,f,2,protein,seafood,fish,,,complete,3,,,
gardein meatless,gardein,meatless protein,,f,2,protein,legume,,,,complete,4,,,
mcnuggets,mcdonald's,chicken nuggets,,f,1,"grain, protein","wheat, poultry",chicken,"high sodium, saturated fat, highly processed",,complete,4,,,
drum stick,,drumstick,drumstick,f,2,,,,,,vague,3,,,
andouille,,smoked pork sausage,,f,1,protein,pork,,"saturated fat, high sodium, highly processed",,complete,4,,,
souo,,soup,soup,f,1,other,soup,,high sodium,,incomplete,3,,,
zinger,zinger,kinda like a twinkie,,f,1,dessert/sweet treat,baked good,,added sugar,,incomplete,4,,,
rambutan,,tropical fruit,,f,1,fruit,,,,,complete,1,,,
ghiradelli,ghirardelli,chocolate,,f,1,dessert/sweet treat,chocolate,,"added sugar, highly processed",,complete,4,,,
tonkatsu,,ramen,,f,1,"grain, protein","wheat, pork",,"high sodium, saturated fat, fried",,complete,3,,,
poori,,indian deep fried bread,,f,1,grain,wheat,,"fried, saturated fat",,complete,3,,,
croisant,,croissant,croissant,f,1,"grain, dairy","wheat, butter",,,,complete,3,,,
continuingblueberries,,blueberries,blueberries,f,1,fruit,berry,,,,complete,1,,,
cajun seasoning,,cajun seasoning,,f,2,other,spice,,,,complete,2,,,
cheezit,cheez-it,cheese cracker,,f,1,"grain, dairy","wheat, cheese",,highly processed,,complete,4,,,
namkeen,,indian savory snack,,f,1,,,,,,vague,3,,,
frito,frito-lay,corn chips,,f,1,grain,corn,,highly processed,,complete,4,,,
pepperjack,,pepperjack,,f,1,dairy,cheese,,saturated fat,,complete,3,,,
ferrero rocher,ferrero rocher,chocolate,,f,2,dessert/sweet treat,chocolate,,"highly processed, added sugar",,complete,4,,,
twizzlers,twizzlers,chocolate,,f,1,dessert/sweet treat,candy,,"highly processed, added sugar",,complete,4,,,
snickerdoodle,,chocolate,,f,1,dessert/sweet treat,baked good,,"highly processed, added sugar",,complete,4,,,
jolly rancher,jolly rancher,hard candy,,f,2,dessert/sweet treat,candy,,"highly processed, added sugar",,complete,4,,,
skippy,skippy,peanut butter,,f,1,nut,,,"highly processed, added sugar",,complete,4,,,
lindor,lindor,chocolate candy brand,,f,1,dessert/sweet treat,chocolate,,"highly processed, added sugar",,complete,4,,,
chayote,,squash,,f,1,vegetable,,,,,complete,1,,,
lady finger,lady finger,biscuit,,f,2,grain,wheat,,added sugar,,complete,4,,,
yoghur,,yogurt,yogurt,f,1,dairy,yogurt,,,,complete,1,,,
albacore,,albacore,,f,1,protein,seafood,fish,,,complete,3,,,
milano,milano,chocolate cookies,,f,1,"grain, dessert/sweet treat",wheat,,"added sugar, additive, highly processed",,complete,4,,,
cheerios,cheerios,cereal,,f,1,grain,cereal grain,,"added sugar, highly processed",,complete,4,,,
lollipop,,lollipop,,f,1,dessert/sweet treat,candy,,"added sugar, highly processed",,complete,4,,,
caulifour crust,,cauliflower crust,cauliflower crust,f,2,vegetable,,,highly processed,,complete,3,,,
rigatoni,,rigatoni,,f,1,grain,wheat,,,,complete,1,,,
weat,,wheat,wheat,f,1,grain,wheat,,,,incomplete,1,,,
lindt per cent,lindt,chocolate candy brand,lindt,f,3,dessert/sweet treat,chocolate,,"added sugar, highly processed",,complete,4,,,
adzuki,,east asian beans,,f,1,protein,legume,bean,,,complete,1,,,
saucisson,,dry cured sauasages,,f,1,protein,pork,,"high sodium, highly processed, saturated fat",,complete,4,,,
pecorino romano,,"salty, italian cheese",,f,2,dairy,cheese,,saturated fat,,complete,3,,,
feijoa,,feijoa,,f,1,fruit,,,,,complete,1,,,
channa,,indian dish with chickpeas,,f,1,protein,legume,pea,,,complete,3,,,
vindaloo,,indian curry,,f,1,"vegetable, other",spice,,,,incomplete,3,,,
mentos,mentos,candy,,f,1,dessert/sweet treat,candy,,highly processed,,complete,4,,,
shitake,,shitake,,f,1,vegetable,mushroom,,,,complete,1,,,
enoki,,enoki,,f,1,vegetable,mushroom,,,,complete,1,,,
pig blanket,,mini hot dog,,f,2,"grain, protein","wheat, red meat, pork",beef,saturated fat,,complete,4,,,
crema,,mexican cream,,f,1,dairy,cream,,saturated fat,,complete,4,,,
froyo,,frozen yogurt,frozen yogurt,f,1,dairy,yogurt,,fermented,,complete,4,,,
stevia canderel sachet,stevia,0 calorie natural sweetener,,f,3,other,,,artificial sweetener,,incomplete,4,,,
currant,,small seedless raisin,,f,1,fruit,berry,,,,incomplete,1,,,
amla,,indian gooseberry,,f,1,fruit,berry,,,,incomplete,1,,,
stevia sachet,stevia,0 calorie natural sweetener,,f,2,,,,sweetener,,incomplete,4,,,
buttermint,,mint candy,,f,1,dessert/sweet treat,candy,,added sugar,,incomplete,4,,,
puttanesca,,italian pasta dish,,f,1,"grain, fruit",wheat,,highly processed,sauce,complete,3,,,
juusto,,juusto,,f,1,dairy,cheese,,saturated fat,,complete,3,,,
gold kiwifruit,,gold kiwifruit,,f,2,fruit,,,,,complete,1,,,
chirimoya,,cherimoya,,f,1,fruit,,,,,complete,1,,,
maasdaam,,maasdaam,,f,1,dairy,cheese,,,,complete,3,,,
fromage,,cheese,,f,1,dairy,cheese,,saturated fat,,complete,3,,,
prego,prego,tomato sauce,,f,1,fruit,tomato,,"added sugar, highly processed",sauce,complete,3,,,
fattoush,,fattoush salad,,f,1,"grain, vegetable, fruit",wheat,,,,complete,3,,,
crockpot,,,,f,1,,,,,,vague,v,,,
wotsits,wotsits,cheese snacks,,f,1,"grain, dairy","corn, cheese",,"saturated fat, highly processed",,complete,4,,,
homous,,hummus,hummus,f,1,"protein, fruit","legume, lime",pea,,,complete,3,,,
icelandic skyr,icelandic,skyr,,f,2,dairy,yogurt,,fermented,,complete,3,,,
bee hoon,,singaporean noodles,,f,2,grain,rice,,,,complete,3,,,
kwark,,kwark,,f,1,dairy,cheese,,saturated fat,,complete,3,,,
kewpie,,type of mayonnaise,,f,1,dairy,mayo,,saturated fat,,complete,4,,,
veal liver,,veal liver,,f,2,protein,red meat,veal,,,complete,3,,,
worcestershire,,fermented liquid condiment,,f,1,other,sauce,,fermented,sauce,complete,4,,,
salada,,salad,salad,f,1,vegetable,leafy,,,,complete,3,,,
meatsauce,,meat sauce,meat sauce,f,1,"protein, fruit",red meat,beef,"saturated meat, high sodium, highly processed",sauce,complete,3,,,
altoids,altoids,mints,,f,1,other,mint,,added sugar,,complete,4,,,
rosehip,,rosehip,,f,1,fruit,,,,,complete,1,,,
cuttlefish,,cuttlefish,,f,1,protein,seafood,,,,complete,3,,,
arrabiata,,italian spicy pasta sauce,,f,1,"fruit, vegetable",tomato,,,sauce,incomplete,3,,,
raddichio,,radicchio,,f,1,vegetable,leafy,,,,complete,1,,,
aronia,,aronia berries,,f,1,fruit,berry,,,,complete,1,,,
